coach_qid,team_qid,team_label,startDate,endDate,League
Q742534,Q289707,A.C. Reggiana 1919,1994-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q1024171,Q6664,AC Cesena,,,Italy
Q354529,Q602108,Cuoiovaldarno R.F.C.,1984-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q354529,Q6767,US Livorno 1915,1985-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q354529,Q289613,Pisa SC,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q354529,Q6767,US Livorno 1915,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q354529,Q289521,AC Pavia 1911,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q354529,Q2710,Delfino Pescara 1936,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q354529,Q1900,Cagliari Calcio,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q354529,Q16344,A.C. Perugia Calcio,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q354529,Q8428,Calcio Padova,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q354529,Q2710,Delfino Pescara 1936,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q354529,Q2641,SSC Napoli,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q354529,Q1279917,Pistoiese FC,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q354529,Q3606594,Aglianese Calcio 1923,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q1120820,Q1279917,Pistoiese FC,1925-01-01T00:00:00Z,1927-01-01T00:00:00Z,Italy
Q1120820,Q1868003,Brooklyn Wanderers,1927-01-01T00:00:00Z,1929-01-01T00:00:00Z,United States
Q1120820,Q3295295,Brooklyn Hakoah,1929-01-01T00:00:00Z,1929-01-01T00:00:00Z,United States
Q1120820,Q1868003,Brooklyn Wanderers,1929-01-01T00:00:00Z,1930-01-01T00:00:00Z,United States
Q1120820,Q1279917,Pistoiese FC,1931-01-01T00:00:00Z,1932-01-01T00:00:00Z,Italy
Q1120820,Q6767,US Livorno 1915,1932-01-01T00:00:00Z,1933-01-01T00:00:00Z,Italy
Q1120820,Q2052,ACF Fiorentina,1933-01-01T00:00:00Z,1936-01-01T00:00:00Z,Italy
Q1120820,Q8408,Modena F.C.,1936-01-01T00:00:00Z,1936-01-01T00:00:00Z,Italy
Q2591305,Q6767,US Livorno 1915,1921-01-01T00:00:00Z,1930-01-01T00:00:00Z,Italy
Q2591305,Q676899,Italy men's national association football team,1924-01-01T00:00:00Z,1932-01-01T00:00:00Z,Italy
Q2591305,Q1543,AC Milan,1930-01-01T00:00:00Z,1933-01-01T00:00:00Z,Italy
Q2591305,Q6767,US Livorno 1915,1933-01-01T00:00:00Z,1936-01-01T00:00:00Z,Italy
Q3736419,Q2739,A.S. Roma,,,Italy
Q3736419,Q655036,U.S. Viterbese 1908,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q3736419,Q2052,ACF Fiorentina,1977-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q3736419,Q6651,Brescia Calcio,1980-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q3736419,Q1457,U.C. Sampdoria,1981-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q3736419,Q8639,Hellas Verona FC,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q3736419,Q1893,Bologna F.C. 1909,1982-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q3736419,Q1893,Bologna F.C. 1909,1983-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q3736419,Q297430,S.S. Arezzo,1983-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q3736419,Q289029,SSC Ancona,1984-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q3736419,Q3678801,A.S.D. Civitavecchia 1920,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q3736419,Q433529,Atletico Roma F.C.,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q3736419,Q3626885,A.S. Lodigiani,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q868204,Q631,Inter Milan,1941-01-01T00:00:00Z,1942-01-01T00:00:00Z,Italy
Q868204,Q631,Inter Milan,1945-01-01T00:00:00Z,1951-01-01T00:00:00Z,Italy
Q868204,Q2074,Genoa CFC,1951-01-01T00:00:00Z,1953-01-01T00:00:00Z,Italy
Q868204,Q13391,US Lecce,1953-01-01T00:00:00Z,1954-01-01T00:00:00Z,Italy
Q868204,Q8639,Hellas Verona FC,1954-01-01T00:00:00Z,1956-01-01T00:00:00Z,Italy
Q868204,Q944876,Calcio Lecco 1912,1956-01-01T00:00:00Z,1957-01-01T00:00:00Z,Italy
Q3875165,Q3607383,ASD Akragas 2018,1981-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q3875165,Q1082282,S.S.D. Licata 1931,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q3875165,Q3607383,ASD Akragas 2018,1983-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q1637407,Q2297920,UE Sants,1930-01-01T00:00:00Z,1933-01-01T00:00:00Z,Spain
Q1637407,Q12230,Real Murcia,1933-01-01T00:00:00Z,1936-01-01T00:00:00Z,Spain
Q1637407,Q611653,FC Cartagena,1933-01-01T00:00:00Z,1935-01-01T00:00:00Z,Spain
Q1637407,Q7156,FC Barcelona,1939-01-01T00:00:00Z,1943-01-01T00:00:00Z,Spain
Q1637407,Q17228,Catalonia national football team,1940-01-01T00:00:00Z,1941-01-01T00:00:00Z,Spain
Q1403552,Q1279917,Pistoiese FC,1984-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q1403552,Q16348,FC Alessandria,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q1403552,Q297430,S.S. Arezzo,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q1403552,Q1380971,Viareggio Calcio,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q1403552,Q1900,Cagliari Calcio,1991-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q1403552,Q6703,Empoli FC,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q1403552,Q16344,A.C. Perugia Calcio,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q1403552,Q6651,Brescia Calcio,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1403552,Q1279917,Pistoiese FC,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q3615831,Q8428,Calcio Padova,1978-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q3615831,Q8643,Vicenza Calcio,1979-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q3615831,Q2052,ACF Fiorentina,1980-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q3615831,Q922698,Italy national under-21 football team,1980-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q3615831,Q1457,U.C. Sampdoria,1981-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q3615831,Q3873548,Italy national under-20 football team,1981-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q3615831,Q2052,ACF Fiorentina,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q3615831,Q1543,AC Milan,1983-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q3615831,Q2798,Udinese Calcio,1987-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q3615831,Q298217,U.S. Avellino 1912,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q3615831,Q1886341,A.S.D. Casertana Calcio,1990-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q3615831,Q298217,U.S. Avellino 1912,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q3615831,Q3625798,Q3625798,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q3615831,Q1130870,A.S.D. Mestrina 1929,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q2288163,Q1256633,SK Jugoslavija,1920-01-01T00:00:00Z,1925-01-01T00:00:00Z,Serbia
Q2288163,Q188363,Yugoslavia men's national football team,1926-01-01T00:00:00Z,1938-01-01T00:00:00Z,Yugoslavia
Q2288163,Q209619,OFK Beograd,1926-01-01T00:00:00Z,1939-01-01T00:00:00Z,Serbia
Q2288163,Q213161,FK Čukarički,1939-01-01T00:00:00Z,1941-01-01T00:00:00Z,Serbia
Q2288163,Q1956668,FK Dinamo Pančevo,1945-01-01T00:00:00Z,1948-01-01T00:00:00Z,Serbia
Q2288163,Q738876,NK Osijek,1949-01-01T00:00:00Z,1949-01-01T00:00:00Z,Croatia
Q3830405,Q2052,ACF Fiorentina,1972-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q3830405,Q3963742,S.S. Romulea,1973-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q3830405,Q8639,Hellas Verona FC,1974-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q3830405,Q8416,Novara Calcio,1975-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q3830405,Q2739,A.S. Roma,1976-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q3830405,Q501372,Unione Sportiva Catanzaro,1978-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q3830405,Q6630,Ascoli Calcio 1898 FC,1982-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q3830405,Q13381,U.S. Triestina Calcio 1918,1985-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q123937,Q239663,F.K. Sarajevo,1981-01-01T00:00:00Z,1984-01-01T00:00:00Z,Bosnia and Herzegovina
Q123937,Q1389072,FK Rudar Prijedor,1984-01-01T00:00:00Z,1985-01-01T00:00:00Z,Bosnia and Herzegovina
Q123937,Q44305,FC Koper,1985-01-01T00:00:00Z,1986-01-01T00:00:00Z,Slovenia
Q123937,Q239663,F.K. Sarajevo,1985-01-01T00:00:00Z,1985-01-01T00:00:00Z,Bosnia and Herzegovina
Q123937,Q239663,F.K. Sarajevo,1986-01-01T00:00:00Z,1987-01-01T00:00:00Z,Bosnia and Herzegovina
Q123937,Q870291,FC Chur 97,1987-01-01T00:00:00Z,1988-01-01T00:00:00Z,Switzerland
Q123937,Q321061,FC Sion,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Switzerland
Q123937,Q690067,FC Martigny-Sports,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Switzerland
Q123937,Q870291,FC Chur 97,1990-01-01T00:00:00Z,1993-01-01T00:00:00Z,Switzerland
Q123937,Q289112,AC Bellinzona,1993-01-01T00:00:00Z,1996-01-01T00:00:00Z,Switzerland
Q123937,Q368675,FC Locarno,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Switzerland
Q123937,Q289112,AC Bellinzona,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,Switzerland
Q123937,Q781951,SC Buochs,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,Switzerland
Q123937,Q633521,FC Lugano,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,Switzerland
Q658644,Q852753,Queen's Park F.C.,1916-01-01T00:00:00Z,1918-01-01T00:00:00Z,United Kingdom
Q658644,Q19597,Rangers F.C.,1918-01-01T00:00:00Z,1919-01-01T00:00:00Z,United Kingdom
Q658644,Q48948,Port Vale F.C.,1919-01-01T00:00:00Z,1920-01-01T00:00:00Z,United Kingdom
Q658644,Q18716,Newcastle United F.C.,1920-01-01T00:00:00Z,1924-01-01T00:00:00Z,United Kingdom
Q658644,Q19612,Preston North End F.C.,1924-01-01T00:00:00Z,1926-01-01T00:00:00Z,United Kingdom
Q658644,Q18287,Chorley F.C.,1926-01-01T00:00:00Z,1926-01-01T00:00:00Z,United Kingdom
Q658644,Q18721,Norwich City F.C.,1926-01-01T00:00:00Z,1927-01-01T00:00:00Z,United Kingdom
Q658644,Q1422,Juventus FC,1928-01-01T00:00:00Z,1930-01-01T00:00:00Z,Italy
Q658644,Q298267,AS Cannes,1931-01-01T00:00:00Z,1934-01-01T00:00:00Z,France
Q658644,Q208228,Stade de Reims,1934-01-01T00:00:00Z,1936-01-01T00:00:00Z,France
Q658644,Q590144,FC Antibes,1936-01-01T00:00:00Z,1939-01-01T00:00:00Z,France
Q986739,Q3626885,A.S. Lodigiani,1988-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q986739,Q433529,Atletico Roma F.C.,1988-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q986739,Q2768,Torino FC,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q986739,Q8623,Ternana Calcio,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q986739,Q16344,A.C. Perugia Calcio,1993-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q986739,Q8476,AS Reggina 1914,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q986739,Q1349814,S.C. Ravenna Sport,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q986739,Q6703,Empoli FC,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q986739,Q2674,Palermo F.C.,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q4015524,Q1093796,A.S. Pro Gorizia,,,Italy
Q4015524,Q1785447,S.S. Sambenedettese Calcio,1960-01-01T00:00:00Z,1962-01-01T00:00:00Z,Italy
Q1317738,Q2052,ACF Fiorentina,1981-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q1317738,Q289482,AC Monza,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q1317738,Q8428,Calcio Padova,1983-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q1317738,Q922698,Italy national under-21 football team,1985-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q1317738,Q2798,Udinese Calcio,1985-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q1317738,Q2739,A.S. Roma,1986-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q1317738,Q13391,US Lecce,1987-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q1317738,Q2641,SSC Napoli,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q1317738,Q1893,Bologna F.C. 1909,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q1317738,Q1854811,U.S. Poggibonsi,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q1317738,Q289029,SSC Ancona,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q1317738,Q8639,Hellas Verona FC,1996-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q1317738,Q4006951,San Frediano Rondinella S.S.,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q3851429,Q501372,Unione Sportiva Catanzaro,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q3851429,Q430993,Mantova FC,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q3851429,Q298333,Lucchese 1905,1990-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q3851429,Q459794,Piacenza Calcio,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q3851429,Q2641,SSC Napoli,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q3851429,Q8476,AS Reggina 1914,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q3851429,Q1120838,Como 1907,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q3851429,Q298217,U.S. Avellino 1912,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q3851429,Q1508747,Sorrento Calcio 1945,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q3851429,Q6748,S.S. Juve Stabia,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q3770903,Q944876,Calcio Lecco 1912,1956-01-01T00:00:00Z,1957-01-01T00:00:00Z,Italy
Q3770903,Q1543,AC Milan,1957-01-01T00:00:00Z,1958-01-01T00:00:00Z,Italy
Q3770903,Q2693,Parma Calcio 1913,1957-01-01T00:00:00Z,1958-01-01T00:00:00Z,Italy
Q3770903,Q777337,Aurora Pro Patria 1919,1958-01-01T00:00:00Z,1959-01-01T00:00:00Z,Italy
Q3770903,Q8455,F.C. Pro Vercelli 1892,1959-01-01T00:00:00Z,1962-01-01T00:00:00Z,Italy
Q3770903,Q8633,Varese Calcio,1962-01-01T00:00:00Z,1964-01-01T00:00:00Z,Italy
Q3770903,Q501372,Unione Sportiva Catanzaro,1964-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q3770903,Q289289,A.C. Legnano,1966-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q3770903,Q501372,Unione Sportiva Catanzaro,1967-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q3726522,Q3659833,S.S.D. Calcio San Donà,1961-01-01T00:00:00Z,1963-01-01T00:00:00Z,Italy
Q3726522,Q3077308,Forlì F.C.,1963-01-01T00:00:00Z,1964-01-01T00:00:00Z,Italy
Q3726522,Q297430,S.S. Arezzo,1964-01-01T00:00:00Z,1967-01-01T00:00:00Z,Italy
Q3726522,Q2074,Genoa CFC,1967-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q3726522,Q2674,Palermo F.C.,1968-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q3726522,Q289482,AC Monza,1972-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q3726522,Q6767,US Livorno 1915,1973-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q3726522,Q2798,Udinese Calcio,1974-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q3726522,Q3625861,Clodiense S.S.D.,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q671716,Q686826,First Vienna FC,1898-01-01T00:00:00Z,1898-01-01T00:00:00Z,Austria
Q671716,Q581990,Wiener AC,1901-01-01T00:00:00Z,,Austria
Q671716,Q163534,Austria men's national football team,1903-01-01T00:00:00Z,1905-01-01T00:00:00Z,Austria
Q671716,Q581990,Wiener AC,1907-01-01T00:00:00Z,,Austria
Q3680126,Q2074,Genoa CFC,1968-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q3680126,Q1893,Bologna F.C. 1909,1974-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q3680126,Q6651,Brescia Calcio,1979-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q3680126,Q289482,AC Monza,1980-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q3751508,Q3094781,S.G. Gallaratese A.S.D.,1942-01-01T00:00:00Z,1944-01-01T00:00:00Z,Italy
Q3751508,Q3094781,S.G. Gallaratese A.S.D.,1946-01-01T00:00:00Z,1948-01-01T00:00:00Z,Italy
Q3751508,Q1120838,Como 1907,1948-01-01T00:00:00Z,1952-01-01T00:00:00Z,Italy
Q3751508,Q1543,AC Milan,1952-01-01T00:00:00Z,1956-01-01T00:00:00Z,Italy
Q3751508,Q16348,FC Alessandria,1956-01-01T00:00:00Z,1960-01-01T00:00:00Z,Italy
Q3751508,Q8455,F.C. Pro Vercelli 1892,1960-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q964857,Q1886,Atalanta BC,1952-01-01T00:00:00Z,1957-01-01T00:00:00Z,Italy
Q964857,Q2739,A.S. Roma,1957-01-01T00:00:00Z,1964-01-01T00:00:00Z,Italy
Q964857,Q430993,Mantova FC,1964-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q1445699,Q2868212,UFM Monfalcone,1931-01-01T00:00:00Z,1932-01-01T00:00:00Z,Italy
Q1445699,Q13381,U.S. Triestina Calcio 1918,1932-01-01T00:00:00Z,1934-01-01T00:00:00Z,Italy
Q1445699,Q2609,SS Lazio,1934-01-01T00:00:00Z,1940-01-01T00:00:00Z,Italy
Q1445699,Q2641,SSC Napoli,1940-01-01T00:00:00Z,1942-01-01T00:00:00Z,Italy
Q1445699,Q2739,A.S. Roma,1942-01-01T00:00:00Z,1944-01-01T00:00:00Z,Italy
Q1445699,Q1093796,A.S. Pro Gorizia,1945-01-01T00:00:00Z,1947-01-01T00:00:00Z,Italy
Q1445699,Q3506172,Suzzara Calcio 2000,1947-01-01T00:00:00Z,1948-01-01T00:00:00Z,Italy
Q1445699,Q3659833,S.S.D. Calcio San Donà,1949-01-01T00:00:00Z,1950-01-01T00:00:00Z,Italy
Q3737807,Q2037,AC ChievoVerona,,,Italy
Q3737807,Q2074,Genoa CFC,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q3737807,Q1349814,S.C. Ravenna Sport,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q3737807,Q759482,U.S. Cremonese,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q3737807,Q16848688,Italy Lega Pro representative teams,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q3737807,Q8648,Lanciano Calcio 1920,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q3737807,Q289339,A.C. Lumezzane,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,Italy
Q3737807,Q289029,SSC Ancona,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q3737807,Q8623,Ternana Calcio,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,Italy
Q3737807,Q298217,U.S. Avellino 1912,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z,Italy
Q3737807,Q1900,Cagliari Calcio,2015-01-01T00:00:00Z,,Italy
Q578673,Q1089769,Atletico Piombino,1960-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q578673,Q2768,Torino FC,1963-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q578673,Q2074,Genoa CFC,1964-01-01T00:00:00Z,1965-01-01T00:00:00Z,Italy
Q578673,Q8623,Ternana Calcio,1965-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q578673,Q2457991,Potenza Calcio,1966-01-01T00:00:00Z,1967-01-01T00:00:00Z,Italy
Q578673,Q676899,Italy men's national association football team,1972-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q578673,Q16344,A.C. Perugia Calcio,1975-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q677456,Q8428,Calcio Padova,1920-01-01T00:00:00Z,1927-01-01T00:00:00Z,Italy
Q677456,Q1893,Bologna F.C. 1909,1927-01-01T00:00:00Z,1931-01-01T00:00:00Z,Italy
Q677456,Q676899,Italy men's national association football team,1929-01-01T00:00:00Z,1929-01-01T00:00:00Z,Italy
Q677456,Q2052,ACF Fiorentina,1931-01-01T00:00:00Z,1933-01-01T00:00:00Z,Italy
Q677456,Q8428,Calcio Padova,1933-01-01T00:00:00Z,1934-01-01T00:00:00Z,Italy
Q677456,Q1755918,Società Ginnastica Comunale Sampierdarenese,1934-01-01T00:00:00Z,1937-01-01T00:00:00Z,Italy
Q677456,Q1457,U.C. Sampdoria,1934-01-01T00:00:00Z,1937-01-01T00:00:00Z,Italy
Q677456,Q1543,AC Milan,1937-01-01T00:00:00Z,1937-01-01T00:00:00Z,Italy
Q677456,Q1637277,U.S.D. 1913 Seregno Calcio,1938-01-01T00:00:00Z,1938-01-01T00:00:00Z,Italy
Q1489747,Q1886,Atalanta BC,1948-01-01T00:00:00Z,1950-01-01T00:00:00Z,Italy
Q1489747,Q2018,Catania FC,1950-01-01T00:00:00Z,1951-01-01T00:00:00Z,Italy
Q1489747,Q1886,Atalanta BC,1951-01-01T00:00:00Z,1954-01-01T00:00:00Z,Italy
Q1489747,Q676899,Italy men's national association football team,1952-01-01T00:00:00Z,1952-01-01T00:00:00Z,Italy
Q1489747,Q1900,Cagliari Calcio,1954-01-01T00:00:00Z,1955-01-01T00:00:00Z,Italy
Q1489747,Q1886,Atalanta BC,1955-01-01T00:00:00Z,1956-01-01T00:00:00Z,Italy
Q1489747,Q8476,AS Reggina 1914,1956-01-01T00:00:00Z,1958-01-01T00:00:00Z,Italy
Q1489747,Q430993,Mantova FC,1958-01-01T00:00:00Z,1960-01-01T00:00:00Z,Italy
Q3019103,Q2074,Genoa CFC,1992-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q3019103,Q287695,Fidelis Andria 2018,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q3019103,Q289029,SSC Ancona,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q3019103,Q2710,Delfino Pescara 1936,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q3019103,Q8623,Ternana Calcio,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q3019103,Q2756,Siena FC,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q3019103,Q2768,Torino FC,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q3019103,Q8615,Spezia Calcio,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q3019103,Q1349814,S.C. Ravenna Sport,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q3019103,Q289339,A.C. Lumezzane,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,Italy
Q3851476,Q631,Inter Milan,1968-01-01T00:00:00Z,1971-01-01T00:00:00Z,Italy
Q3851476,Q289482,AC Monza,1969-01-01T00:00:00Z,1970-01-01T00:00:00Z,Italy
Q3851476,Q4005370,Unione Sportiva Rovereto,1970-01-01T00:00:00Z,1971-01-01T00:00:00Z,Italy
Q3851476,Q759482,U.S. Cremonese,1971-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q3851476,Q6630,Ascoli Calcio 1898 FC,1972-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q3851476,Q2609,SS Lazio,1972-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q3851476,Q1543,AC Milan,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q3851476,Q289482,AC Monza,1977-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q3851476,Q2710,Delfino Pescara 1936,1979-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q3851476,Q1785447,S.S. Sambenedettese Calcio,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q3851476,Q29390,A.C.R. Messina,1983-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q3851476,Q1865284,S.S. Monopoli 1966,1984-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q3894528,Q1543,AC Milan,1939-01-01T00:00:00Z,1945-01-01T00:00:00Z,Italy
Q3894528,Q139399,Calcio Foggia 1920,1943-01-01T00:00:00Z,1943-01-01T00:00:00Z,Italy
Q3894528,Q1893,Bologna F.C. 1909,1945-01-01T00:00:00Z,1946-01-01T00:00:00Z,Italy
Q3894528,Q1886,Atalanta BC,1946-01-01T00:00:00Z,1948-01-01T00:00:00Z,Italy
Q3894528,Q2609,SS Lazio,1948-01-01T00:00:00Z,1949-01-01T00:00:00Z,Italy
Q3894528,Q2641,SSC Napoli,1949-01-01T00:00:00Z,1952-01-01T00:00:00Z,Italy
